Instance,Income
138261,239230.3438
138262,74931.00781
138263,18436.80273
138264,31848.51367
138265,55768.69922
138266,85892.49219
138267,50995.20703
138268,65109.83594
138269,32024.2207
138270,180985.5
138271,40398.67188
138272,66483.0625
138273,55804.28516
138274,53265.43359
138275,38264.75781
138276,160787.0938
138277,415780.7813
138278,111055.9609
138279,96848.29688
138280,76422.99219
138281,273478.25
138282,153623.6719
138283,52819.54688
138284,83535.97656
138285,142317.9063
138286,76103.76563
138287,51065.25
138288,45129.69922
138289,126214.6094
138290,115940.7031
138291,40287.83984
138292,21981.67773
138293,107990.3047
138294,56456.52344
138295,117899.6641
138296,54548.16797
138297,60461.26172
138298,40819.83203
138299,122077.0234
138300,255567.5625
138301,458545
138302,236561.6719
138303,109654.25
138304,71985.76563
138305,67829.6875
138306,59939.30469
138307,422856.7188
138308,34061.32422
138309,162215.3281
138310,88537.96094
138311,132908.875
138312,233944.7969
138313,354965.0313
138314,73391.60938
138315,327319.2813
138316,133385.5781
138317,67478.13281
138318,39909.68359
138319,29667.28711
138320,113468.7422
138321,127096.1406
138322,27141.00391
138323,156524.3438
138324,43536.9375
138325,34387.89063
138326,76283.00781
138327,24159.87305
138328,24204.86914
138329,174514.9219
138330,139915.2031
138331,330226.6875
138332,61708.26563
138333,61460.40234
138334,56407.83203
138335,105892.3281
138336,260708.5156
138337,73258.11719
138338,274979.0313
138339,111147.7813
138340,135053.5781
138341,19483.97461
138342,316578.6563
138343,19026.17383
138344,191382.375
138345,45339.51172
138346,25864.42188
138347,89098.14063
138348,31074.12305
138349,14631.12891
138350,94337.26563
138351,186980.3438
138352,4177.129883
138353,75017.34375
138354,61722.42188
138355,169442.7969
138356,42840.47656
138357,40916.95313
138358,37321.04297
138359,82459.24219
138360,85302
138361,57199.88281
138362,344279.0313
138363,50798.24219
138364,144454.25
138365,223475.9844
138366,47381.39063
138367,60298.58203
138368,65815.95313
138369,138124.4531
138370,18727.52344
138371,211545.1719
138372,50830.25391
138373,45078.40625
138374,195657.2344
138375,26588.87305
138376,133655.2813
138377,303015.6875
138378,16282.14844
138379,201341.0938
138380,111236.2969
138381,900997.125
138382,46440.05078
138383,225581.6563
138384,126152.5859
138385,108238.4375
138386,78673.99219
138387,111009.5938
138388,12398.17578
138389,36577.55859
138390,119860.6406
138391,217677.5156
138392,141445.4844
138393,53556.96875
138394,35960.66016
138395,366138.1563
138396,42267.27344
138397,24994.44531
138398,45951.90234
138399,65790.1875
138400,96180.32031
138401,99722.15625
138402,80013.91406
138403,126567.875
138404,134331
138405,432608.4375
138406,63267.70703
138407,200519.1563
138408,36219.87891
138409,320383.875
138410,61873.19141
138411,69077.71094
138412,37531.31641
138413,135176.5156
138414,449776.2188
138415,48762.875
138416,15495.44043
138417,97689.5
138418,12759.24512
138419,66147.55469
138420,35942.39063
138421,38480.34766
138422,33983.71094
138423,510674.0625
138424,24798.12109
138425,281.8511963
138426,139228.4375
138427,46225.15234
138428,35487.29297
138429,124340.6328
138430,13422.48438
138431,40069.43359
138432,92527.04688
138433,90734.72656
138434,-5968.355469
138435,92344.89063
138436,-377.071167
138437,40512.48438
138438,77733.13281
138439,69359.92188
138440,463704.8125
138441,717884.0625
138442,66621.5625
138443,49339.58594
138444,125171.7578
138445,84918.77344
138446,42250.99609
138447,108748.0625
138448,237088.6094
138449,282177.4688
138450,332954.875
138451,51599.875
138452,86075.36719
138453,47262.54688
138454,49156.44531
138455,39916.44922
138456,46839.50781
138457,33831.12891
138458,412174.5938
138459,369370.375
138460,232155.75
138461,90909.97656
138462,71730.17969
138463,113780.2188
138464,58720.65234
138465,87881.0625
138466,348367
138467,179716.6406
138468,109680.6328
138469,72613.42188
138470,179089.5781
138471,46022.54297
138472,8279.243164
138473,51541.11328
138474,190869.7656
138475,84695.5
138476,88402.36719
138477,39480.40234
138478,90137.21875
138479,77777
138480,8095.887695
138481,49226.37109
138482,41645.38281
138483,103899.1016
138484,187302.4531
138485,250090.9375
138486,22674.81836
138487,31683.49609
138488,242342.625
138489,90465.33594
138490,210049.3281
138491,12901.38867
138492,170367.2188
138493,103227.8359
138494,87673.32813
138495,19253.81641
138496,114460.6484
138497,117956.7813
138498,156559.1563
138499,80158.02344
138500,153226.5625
138501,78119.03906
138502,398428.25
138503,45508
138504,68425.01563
138505,10385.42676
138506,129954.9922
138507,82032.9375
138508,-273.4562378
138509,427120.625
138510,63476.32031
138511,148657.9219
138512,306992.7188
138513,313056.5938
138514,225648.7813
138515,76774.44531
138516,133852.0938
138517,72570.09375
138518,30403.67383
138519,26798.48828
138520,240932.6094
138521,58511.73828
138522,10064.00586
138523,105302.2813
138524,88970.89844
138525,132733.0469
138526,167653.8438
138527,52661.90625
138528,118956.9922
138529,85652.57813
138530,75673.09375
138531,85089.55469
138532,134229.625
138533,20139.53906
138534,43229.27734
138535,91029.29688
138536,47850.70313
138537,105919.1875
138538,96344.97656
138539,75448.86719
138540,4718.989746
138541,88448.17188
138542,448693.0313
138543,210042.5
138544,74639.44531
138545,104802.7188
138546,35166.21484
138547,107932.5
138548,45767.64844
138549,13194.92969
138550,24019.6543
138551,94330.53125
138552,43767.72656
138553,141620.7656
138554,145156.5313
138555,146514
138556,86262.33594
138557,29171.28125
138558,23598.42188
138559,-2400.386719
138560,59900.64844
138561,322330.125
138562,41998.50391
138563,67983.1875
138564,29245.60742
138565,280870.125
138566,124265.4297
138567,623803.1875
138568,40874.49219
138569,660446.8125
138570,81627.96875
138571,75875.85156
138572,264203.9688
138573,181158.9063
138574,64178.23828
138575,19267.94531
138576,288515.9688
138577,11222.54004
138578,23545.90234
138579,15360.93359
138580,6889.418945
138581,35186.02344
138582,360604.2188
138583,2760.678467
138584,18984.63086
138585,15615.57715
138586,81939.0625
138587,34690.66016
138588,189048.7031
138589,77728.36719
138590,235760.5313
138591,9122.983398
138592,56871.27344
138593,21269.0918
138594,18341.77539
138595,-864.2354736
138596,76408.40625
138597,96610.45313
138598,51464.12109
138599,39485.67969
138600,140703.1719
138601,60434.87891
138602,149682.0625
138603,118542.8438
138604,112651.625
138605,76830.10156
138606,53360.80469
138607,91015.42969
138608,33220.07422
138609,35667.15625
138610,324398.2188
138611,140850.5156
138612,76554.36719
138613,60569.89453
138614,84888.24219
138615,142622.3438
138616,139852.5938
138617,137749.4531
138618,60345.03125
138619,272594.875
138620,69922.32813
138621,53308.60547
138622,440095.5625
138623,86475.82813
138624,34197.76563
138625,102972.8516
138626,153377.9219
138627,224137.7969
138628,49723.92578
138629,229932.7969
138630,71697.25
138631,425535.9063
138632,20212.46484
138633,214796.5625
138634,261191.2188
138635,276069.4063
138636,70697.14844
138637,139368.75
138638,6293.481445
138639,11594.63574
138640,27146.37891
138641,148480
138642,38917.82813
138643,189501.1875
138644,195533.8906
138645,62156.54688
138646,340124.4375
138647,97794.54688
138648,254641.9531
138649,36714.38281
138650,45650.8125
138651,254784.5313
138652,240720.5
138653,13934.52051
138654,27217.37305
138655,21195.59961
138656,-3939.444092
138657,77687.08594
138658,114280.375
138659,195860.0625
138660,13168.02148
138661,249570
138662,51156.51172
138663,23452.58008
138664,6621.84082
138665,146176.5313
138666,31554.14844
138667,204277.5781
138668,4182.294434
138669,19023.10742
138670,71964.42969
138671,71633.47656
138672,25066.58789
138673,154060.125
138674,26615.72461
138675,44714.80078
138676,31894.22656
138677,183797.2344
138678,37252.20313
138679,101290.4375
138680,40518.89453
138681,526178.3125
138682,43674.20313
138683,76929.75781
138684,299506.5938
138685,126750.1875
138686,96862.24219
138687,12618.55078
138688,54300.72266
138689,122840.1094
138690,297406.4688
138691,21545.69141
138692,29851.55469
138693,176317.8438
138694,290366.7813
138695,163978.1563
138696,388342.5938
138697,28052.36719
138698,129585.8828
138699,36533.72266
138700,15951.29492
138701,59505.41016
138702,133014.8281
138703,95657.60938
138704,370037.5
138705,57987.44922
138706,219293.4531
138707,127119.1719
138708,50630.64844
138709,144702.6094
138710,90268.01563
138711,59237
138712,37873.54297
138713,36843.50391
138714,125712.4766
138715,246952.9219
138716,6207.537598
138717,32118.67578
138718,147988.125
138719,208521.125
138720,210162.8906
138721,24896.68359
138722,20044.98438
138723,24349.0625
138724,34933.03516
138725,25883.25781
138726,20372.32617
138727,66086.625
138728,43747.07031
138729,69317.125
138730,45122.92188
138731,57776.98438
138732,163127.3438
138733,80489.42969
138734,17061.17188
138735,38962.59766
138736,8519.798828
138737,4952.490234
138738,46414.58984
138739,53908.93359
138740,194252.2344
138741,237989.625
138742,936851.8125
138743,418937.125
138744,417831.4375
138745,1011.388489
138746,125973.0625
138747,89314.80469
138748,75361.39844
138749,95350.39063
138750,226282.125
138751,19415.26367
138752,36497
138753,123466.2891
138754,50573.09375
138755,4348.404297
138756,43337.83203
138757,7885.123535
138758,27787.13867
138759,271923.4063
138760,241691.1406
138761,142772.5156
138762,123356.0391
138763,198477.1094
138764,73731.98438
138765,147176.875
138766,72186.23438
138767,88122.28906
138768,-3113.17334
138769,18891.62109
138770,75061.09375
138771,104271.9297
138772,6182.525879
138773,62493.92578
138774,131303.625
138775,17550.10938
138776,65129.60547
138777,68998.24219
138778,200536.4688
138779,19540.37891
138780,399189.0938
138781,42189.54688
138782,607641.5
138783,6840.348633
138784,7091.141113
138785,36554.71094
138786,17821.60156
138787,102298.7969
138788,48619.4375
138789,185404.7813
138790,40136.99219
138791,149978.7656
138792,595079.375
138793,5229.797363
138794,112330.2266
138795,95380.08594
138796,71193.21094
138797,22229.4082
138798,74574.23438
138799,20936.72461
138800,244363.0469
138801,100170.2031
138802,107086.0391
138803,37493.84766
138804,80866.36719
138805,508297.9688
138806,4070.978027
138807,66586.9375
138808,99313.91406
138809,22847.6543
138810,51911.17969
138811,647.4258423
138812,34150.84375
138813,77026.03125
138814,126686.6484
138815,333142.75
138816,139356.2344
138817,32223.25195
138818,19524.65234
138819,116058.1641
138820,22185.67969
138821,22838.35742
138822,42691.49219
138823,54898.58984
138824,209369.9219
138825,161495.7344
138826,203496.25
138827,187048.2188
138828,100398.6484
138829,107919.9531
138830,31419.32227
138831,348752.8438
138832,84848.19531
138833,22568.18555
138834,208280.7344
138835,-3150.413574
138836,94271.63281
138837,365740.75
138838,25486.85742
138839,97092.57031
138840,85154.16406
138841,177745.625
138842,457332.5938
138843,76348.38281
138844,34454.87891
138845,56215.33594
138846,4024.197754
138847,45623.07813
138848,231830.8125
138849,68857.47656
138850,18528.625
138851,269381.4688
138852,34958.25781
138853,87272.64844
138854,74359.60156
138855,97629.89063
138856,-6973.684082
138857,152876.9688
138858,148962.3125
138859,79332.11719
138860,50807.39063
138861,14462.21289
138862,47591.53125
138863,47177.07422
138864,107804.2266
138865,34517.13672
138866,117968.2188
138867,146522.3281
138868,66408.1875
138869,313990.625
138870,191407.2344
138871,45739.15625
138872,158891.0313
138873,32348.69336
138874,34207.49609
138875,111189.4219
138876,89354.08594
138877,649.7190552
138878,45538.99219
138879,19180.20898
138880,56278.05078
138881,28759.5332
138882,71240.21094
138883,109808.9922
138884,506176.1563
138885,88656.60156
138886,400560.5313
138887,13278.52734
138888,20634.64258
138889,690502.3125
138890,92598.98438
138891,49792.24609
138892,113463.5938
138893,12389.95508
138894,31647.79102
138895,228983.6875
138896,20145.08008
138897,36683.15625
138898,19808.93555
138899,107896.8359
138900,96148.28125
138901,81138.03125
138902,72770.67969
138903,56394.46875
138904,28103.07813
138905,13395.7793
138906,41218.23047
138907,292888.5313
138908,115870.9688
138909,121277.0938
138910,144868.375
138911,260997.7656
138912,232478.9688
138913,242405.6563
138914,10982.02441
138915,29686.41406
138916,12502.44336
138917,73634.88281
138918,76847.76563
138919,16649.82813
138920,35123.73047
138921,29644.41602
138922,56245.94531
138923,63568.71484
138924,296599.3125
138925,273317.7813
138926,337878.4375
138927,124756.2188
138928,197892.6875
138929,63460.48047
138930,77195.40625
138931,106142.625
138932,27145.80273
138933,5028.934082
138934,50339.24219
138935,22096.29883
138936,296185.75
138937,34773.90234
138938,7161.67041
138939,40648.53125
138940,27357.02344
138941,40087.33984
138942,164403.5313
138943,44773.53906
138944,4158.400391
138945,351800.5938
138946,24012.37305
138947,-8400.723633
138948,47315.54688
138949,71486.19531
138950,97948.32031
138951,17664.44727
138952,105039.7266
138953,41690.64063
138954,45133.31641
138955,24166.24609
138956,228086.9063
138957,58337.14063
138958,28677.77539
138959,5605.968262
138960,13588.75293
138961,106492.3906
138962,40683.44141
138963,41980.21484
138964,62746.21484
138965,68564.08594
138966,402727.25
138967,335099.0938
138968,41654.66797
138969,51222.0625
138970,42346.12891
138971,197577.0781
138972,57904.40625
138973,285529.5625
138974,54808.92578
138975,180437.0313
138976,63800.51172
138977,133931.5313
138978,139327.7969
138979,28996.5625
138980,151378.3594
138981,8978.25
138982,87735.04688
138983,43731.62891
138984,19472.39844
138985,24302.1543
138986,16412.10547
138987,234141.875
138988,114713.5547
138989,48761.15234
138990,113591.1406
138991,11513.85938
138992,73841.88281
138993,54399.64063
138994,9536.912109
138995,33641.36719
138996,39858.51172
138997,51399.78906
138998,68090.55469
138999,174850.7656
139000,58416.30078
139001,19356.71484
139002,73139.28125
139003,121543.4063
139004,44943.79297
139005,60240.55078
139006,241911.9219
139007,74704.03906
139008,38780.53516
139009,41687.98438
139010,30159.99609
139011,94829.72656
139012,106334.6953
139013,242410.3281
139014,55449.30469
139015,16140.82227
139016,243496.5781
139017,38344.91406
139018,-13839.69238
139019,257701.0313
139020,45474.26172
139021,83475.27344
139022,201861.7344
139023,500816.5
139024,15991.76953
139025,25697.3457
139026,66285.27344
139027,16775.92773
139028,254320.4531
139029,23541.37891
139030,47644.39453
139031,60849.87109
139032,17079.5625
139033,441899.75
139034,383270.5313
139035,193913.2969
139036,164070.5313
139037,388674.875
139038,62441.07031
139039,24278.88281
139040,78101.75
139041,101792.4375
139042,132037.4063
139043,59874.46484
139044,42683.83984
139045,33008.57031
139046,326319.3438
139047,69721.20313
139048,46675.20703
139049,28873.90039
139050,59629.40625
139051,61749.61328
139052,11242.43848
139053,263670.125
139054,15499.96973
139055,138562.5156
139056,212603.9531
139057,43783.74219
139058,108464.6172
139059,128307.5
139060,78335.9375
139061,155236.375
139062,92135.86719
139063,130622.2734
139064,113934.9688
139065,94265.85156
139066,17568.21289
139067,238358.7813
139068,177895.25
139069,46955.72266
139070,12671.03418
139071,367245.4063
139072,23731.875
139073,81411.22656
139074,187363.5625
139075,42101.48828
139076,20664.10156
139077,212010.3594
139078,83527.71875
139079,122883.9688
139080,130613.3594
139081,127554.1563
139082,124893.5547
139083,43503.03516
139084,391649.0625
139085,59297.44922
139086,66549.80469
139087,211185.7188
139088,103407.8281
139089,53553.42188
139090,36599.51563
139091,120071.5625
139092,88821.53125
139093,91500.39844
139094,38887.06641
139095,29254.10352
139096,48345.83203
139097,81997.375
139098,46123.39063
139099,42422.80469
139100,602933.8125
139101,201321.1094
139102,23272.32617
139103,80470.57031
139104,59664.04297
139105,80847.125
139106,13208.25488
139107,106318.7422
139108,57392.36719
139109,24556.5957
139110,71423.77344
139111,20100.76953
139112,85088.80469
139113,151701.7031
139114,149130.7344
139115,123576.2656
139116,27866.32813
139117,308866
139118,49920.05078
139119,139966.7188
139120,42964.62891
139121,17343.95117
139122,34638.05078
139123,170458.0781
139124,33895.49219
139125,38027.39844
139126,71785.66406
139127,56272.85156
139128,81253.29688
139129,372826.9375
139130,62140.25781
139131,245249.4688
139132,622849.6875
139133,23607.24805
139134,239078.4844
139135,28954.29492
139136,79679.79688
139137,42779.57031
139138,391719.0313
139139,15618.07617
139140,51275.87109
139141,225614.5313
139142,127085.8984
139143,120001.9375
139144,30451.40234
139145,365122.2813
139146,45262.96094
139147,35610.42578
139148,65389.06641
139149,84662.92188
139150,35539.51563
139151,201186.0469
139152,52084.65625
139153,48926.21875
139154,1898.748535
139155,73538.95313
139156,108597.1563
139157,38268.71094
139158,146718.7344
139159,28327.62695
139160,91014.35156
139161,68444.21875
139162,174617.2813
139163,14346.95508
139164,55379.91016
139165,176382.1406
139166,18814.65039
139167,61935.85938
139168,138026.1094
139169,26520.87695
139170,137079.125
139171,17655.62891
139172,45857.55469
139173,25126.75391
139174,46760.28906
139175,40199.20703
139176,86702.07813
139177,445703.9063
139178,31978.7168
139179,51012.92578
139180,446679.2188
139181,75123.35156
139182,256712.4688
139183,208594.625
139184,62581.32031
139185,202147.8438
139186,23440.32422
139187,45758.78125
139188,218273.2969
139189,59992.30078
139190,-6977.884766
139191,140920.0781
139192,42119.37891
139193,267900.6563
139194,72111.9375
139195,40215.69141
139196,15544.57324
139197,225637.8594
139198,86374.47656
139199,59285.69531
139200,49810.92578
139201,26163.71094
139202,15112.67285
139203,183389.3281
139204,91761.82813
139205,25556.52539
139206,133637.3125
139207,183618.0781
139208,43241.83203
139209,99928.32813
139210,293040.5625
139211,24229.2168
139212,260497.3594
139213,330738.0625
139214,59603.69922
139215,54672.45703
139216,103235.0859
139217,432224.25
139218,13822.25098
139219,28300.99805
139220,33788.20313
139221,45065.47266
139222,31479.16016
139223,217019.4219
139224,74986.35938
139225,24893.96875
139226,264487.6875
139227,47711.32813
139228,32740.93945
139229,115840.5078
139230,33334.89063
139231,43105.38281
139232,82571.92969
139233,56428.87109
139234,65875.88281
139235,80760.76563
139236,237896.2813
139237,168907.6875
139238,95515
139239,215030.25
139240,214947.7344
139241,206316.4844
139242,7296.861328
139243,147615.3594
139244,15028.36914
139245,21132.00781
139246,90430.6875
139247,247345.3438
139248,45772.43359
139249,141587.8438
139250,58945.25781
139251,83643.36719
139252,82759.05469
139253,22724.79102
139254,102998.6875
139255,212062.2969
139256,103140.1953
139257,47741.10938
139258,92510.07813
139259,28427.99414
139260,296948.1875
139261,239211.75
139262,77063.0625
139263,115528.1875
139264,247793.9844
139265,61771.73828
139266,6916.141113
139267,109640.2344
139268,-5068.998047
139269,78699.375
139270,98189.8125
139271,153600.75
139272,45813.375
139273,21841.84961
139274,24144.41211
139275,355803.875
139276,16028.01465
139277,114556.3047
139278,295861.3438
139279,43492.52734
139280,66030.38281
139281,141446.3438
139282,27096.35547
139283,178266.7969
139284,36503.63672
139285,24894.78906
139286,18457.52344
139287,467100.9063
139288,12413.66504
139289,76713.17969
139290,301741.5
139291,69411.28125
139292,18249.68164
139293,509098.2813
139294,185965.7969
139295,66948.97656
139296,109819.3281
139297,24267.52734
139298,201816.4219
139299,21549.08008
139300,35288.23438
139301,132532.875
139302,316761.125
139303,14248.56543
139304,36425.66797
139305,73455.97656
139306,26067.91016
139307,36435.91797
139308,16968.16797
139309,56034.79688
139310,95041.1875
139311,205436.3281
139312,71008.21875
139313,160183.5
139314,44555.03125
139315,391848.375
139316,118651.9531
139317,4290.039063
139318,355302.5
139319,208107.0313
139320,25240.37695
139321,64370.45703
139322,52418.09766
139323,312329.9063
139324,-5842.623047
139325,235462.375
139326,-5645.688965
139327,459213.4063
139328,47884.02734
139329,57353.31641
139330,87207.58594
139331,356704.9375
139332,24897.8418
139333,4429.236328
139334,555555.1875
139335,85887.95313
139336,70394.03125
139337,-5448.336426
139338,107510.0625
139339,24351.13477
139340,17525.21484
139341,100009.0391
139342,36273.01563
139343,225994.125
139344,27936.4043
139345,29636.05859
139346,301273.8125
139347,101934.9375
139348,73026.40625
139349,88411.71094
139350,149944.3594
139351,89533.07031
139352,89310.85156
139353,195919.6719
139354,103919.8438
139355,89617.89063
139356,-5958.643066
139357,223209.9531
139358,10128.37109
139359,57925.44922
139360,44426.37109
139361,7111.952148
139362,-12258.36523
139363,11640.04688
139364,72388.60938
139365,73670.36719
139366,12587.48828
139367,46336.6875
139368,126346.5156
139369,200574.6719
139370,244534.1563
139371,34148.40625
139372,125352.3438
139373,34496.47656
139374,68599.34375
139375,58611.22266
139376,23417.68164
139377,145587.8594
139378,42375.30469
139379,112831.5156
139380,50005.53516
139381,103561.0469
139382,120744.5781
139383,63491.01953
139384,42991.73828
139385,159419.8438
139386,168983.75
139387,49502.4375
139388,15208.83984
139389,95637.76563
139390,85484.91406
139391,291929.9688
139392,88210.74219
139393,46547.64063
139394,100163.5078
139395,22944.98438
139396,258521.5156
139397,39182.28125
139398,172430.2031
139399,56736.70313
139400,51045.72266
139401,108978.6328
139402,115524.7734
139403,26598.67188
139404,220644.5781
139405,244101.4375
139406,144824.0469
139407,107914.8672
139408,15043.27051
139409,43502.91016
139410,87341.14844
139411,258833.5313
139412,14613.02539
139413,48084.07031
139414,116015.7813
139415,54294.71484
139416,57297.86328
139417,254217.2344
139418,116686.0625
139419,31757.98047
139420,22749.54688
139421,210383.8125
139422,48623.48828
139423,401350.0938
139424,84706.73438
139425,22809.94336
139426,143609.875
139427,27845.56641
139428,25526.37891
139429,79304.63281
139430,54985.26953
139431,97289.28125
139432,161619.4531
139433,108403.2656
139434,36439.51953
139435,79804.30469
139436,498970.8438
139437,63386.05859
139438,89979.54688
139439,38110.51953
139440,140274.1719
139441,35851.35547
139442,118812.8594
139443,34205.8125
139444,44722.28906
139445,144464.0625
139446,76025.54688
139447,268369.9688
139448,413875.9688
139449,425345.125
139450,31868.03125
139451,89042.73438
139452,133478.1563
139453,126945.9219
139454,594516.25
139455,52066.19922
139456,219837.6719
139457,74814.59375
139458,46598.19531
139459,139012.4844
139460,300609.3438
139461,111887.5859
139462,57001.02734
139463,66277.29688
139464,58017.4375
139465,569330
139466,61897.5
139467,91508.03125
139468,29866.625
139469,22393.55664
139470,261039.9375
139471,206071
139472,51031.51563
139473,46537.21484
139474,22714.15234
139475,57589.84766
139476,28980.26172
139477,23691.67188
139478,128362.4844
139479,50812.01953
139480,52915.46094
139481,59180.07031
139482,23165.86328
139483,1073738
139484,80839.10156
139485,250937.875
139486,94347.42188
139487,105532.375
139488,51663.17969
139489,172529.4063
139490,15373.10352
139491,134029.9688
139492,37073.21875
139493,31730.99023
139494,67067.23438
139495,26115.82422
139496,114095.6563
139497,52344.53906
139498,70091.07813
139499,82354.51563
139500,34215.71484
139501,97442.80469
139502,28726.4707
139503,59604.91797
139504,80103.60938
139505,201436.5781
139506,1663.031372
139507,86491.29688
139508,36002.0625
139509,1169.844482
139510,203086.9375
139511,284114.6563
139512,19064.74414
139513,32595.69141
139514,15948.69727
139515,167139.125
139516,184787.6875
139517,137267.2813
139518,34795.98828
139519,50742.83594
139520,123011.6797
139521,202076.4688
139522,84807.45313
139523,155831.5938
139524,45399.23047
139525,42948.92969
139526,30241.71875
139527,54809.11719
139528,265991.7188
139529,39854.33203
139530,78129.02344
139531,77351.64844
139532,268954.2813
139533,88634.03906
139534,55909.90234
139535,265963.5625
139536,62808.1875
139537,15586.22559
139538,3561.445068
139539,111544.4297
139540,162809.4844
139541,19719.96484
139542,51459.01172
139543,80913.3125
139544,110359.9141
139545,67770.97656
139546,39931.87109
139547,89760.20313
139548,109662.9609
139549,221219.375
139550,40149.60156
139551,205355.8906
139552,37764.65234
139553,3922.008057
139554,63206.94141
139555,74592.96875
139556,20582.55664
139557,713113.5625
139558,12438.05566
139559,45202.94531
139560,98589.79688
139561,190230.1875
139562,68294.98438
139563,53228.46875
139564,185579.5469
139565,73038.27344
139566,33436.57422
139567,282356.7813
139568,319218.1875
139569,48342.75
139570,35106.85547
139571,83703.95313
139572,88192.125
139573,336099.5
139574,296711.375
139575,151411.7344
139576,9342.989258
139577,26405.71875
139578,80297.80469
139579,39787.66016
139580,125237.2734
139581,27420.35156
139582,161807.8594
139583,32282.1543
139584,16640.96094
139585,265764.7188
139586,543347.6875
139587,15958.71777
139588,66927.76563
139589,18292.60742
139590,177323.8281
139591,111559.2656
139592,8098.259277
139593,49416.96875
139594,47633.12891
139595,46469.45703
139596,264424.9063
139597,49345.60156
139598,100557.2813
139599,37085.91406
139600,660938.6875
139601,59521.37891
139602,97986.17188
139603,154534.875
139604,-917.3071289
139605,41819.42578
139606,43449.03516
139607,297765.8125
139608,150645.25
139609,957.0809937
139610,29076.81641
139611,-7257.382324
139612,309064.375
139613,34055.09375
139614,30361.06641
139615,210000.6875
139616,132479.375
139617,9532.260742
139618,359885.875
139619,36004.87891
139620,149927.875
139621,23121.26758
139622,20937.49414
139623,335603.0938
139624,34271.75
139625,160703.625
139626,54080.46875
139627,117379.3516
139628,14231.13867
139629,135899.5781
139630,96747.38281
139631,35248.19531
139632,13622.94238
139633,39914.98438
139634,36169.96484
139635,26792.45313
139636,32305.83398
139637,33119.92969
139638,320031.75
139639,54132.31641
139640,389098.7188
139641,168632.4219
139642,63981.17188
139643,15555.85742
139644,27624.76367
139645,102192.8203
139646,39901.96094
139647,32844.41406
139648,9261.838867
139649,148467.6563
139650,41877.15234
139651,57367.68359
139652,61590.99219
139653,3230.89502
139654,44423.48047
139655,35123.55469
139656,211322.7344
139657,651591.6875
139658,-7053.725098
139659,34831.29297
139660,23087.10352
139661,66917.51563
139662,77325.375
139663,35169.0625
139664,38158.3125
139665,38753.30469
139666,107340.5
139667,54964.47656
139668,17120.53711
139669,130379.1406
139670,83873.66406
139671,57525.59766
139672,103393.125
139673,46719.16406
139674,89606.15625
139675,25430.71484
139676,655904.375
139677,191110.8438
139678,52239.67578
139679,21113.66406
139680,260859.8281
139681,44141.125
139682,153222.7031
139683,102920.0859
139684,49264.92188
139685,530327.9375
139686,25604.57031
139687,40412.46094
139688,71501.57813
139689,85255.73438
139690,14732.33301
139691,195240.9219
139692,355004.375
139693,158394.0469
139694,44346.76172
139695,97507.4375
139696,102144.1875
139697,329682.5
139698,38540.27734
139699,28206.95313
139700,258931.25
139701,39992.0625
139702,37148.9375
139703,-1783.411743
139704,528836
139705,64311.17578
139706,147016.7344
139707,150976.9375
139708,74878.67969
139709,28683.30469
139710,114798.9922
139711,81308.58594
139712,129953.6484
139713,14375.54688
139714,135695.4219
139715,46303.50391
139716,73532.76563
139717,35744.39063
139718,43667.23828
139719,56910.78516
139720,145613.2969
139721,137164.5781
139722,52789.26172
139723,258642.7188
139724,37609.29688
139725,42222.16406
139726,73238.85156
139727,650905.6875
139728,62481.14063
139729,90127.83594
139730,119182.3672
139731,56474.71094
139732,40313.36719
139733,88513.35156
139734,38604.90625
139735,18066.32422
139736,645019.9375
139737,30392.81055
139738,132311.2656
139739,78812.82813
139740,42371.42578
139741,108150.6484
139742,34927.80859
139743,34222.01563
139744,17500.98828
139745,166369.125
139746,90993.83594
139747,240071.5938
139748,45027.26172
139749,-1377.513184
139750,45467.62109
139751,27429.26953
139752,40500.71094
139753,40750.14063
139754,57867.50391
139755,28470.86133
139756,157265.9688
139757,145953.5781
139758,258586.4375
139759,58967.15234
139760,109925.7969
139761,23374.89063
139762,29564.90625
139763,17714.75586
139764,25309.24609
139765,88883.78125
139766,222900.0938
139767,16691.50195
139768,146359.5
139769,14685.28906
139770,246995.5469
139771,81337.10938
139772,44130.99219
139773,75678.63281
139774,117989.1641
139775,76191.19531
139776,15439.86426
139777,98559.9375
139778,264752.0313
139779,28076.41406
139780,57174.39063
139781,42029.79297
139782,144512.3125
139783,42465.95703
139784,175878.9531
139785,120190.6406
139786,59021.11719
139787,24826.5625
139788,251842.9375
139789,55130.89844
139790,184472.4688
139791,24330.88867
139792,67768.10156
139793,85257.20313
139794,408906.9375
139795,111561.0781
139796,13968.18652
139797,164195.5313
139798,113531.2266
139799,46039.32422
139800,95345.02344
139801,148472.0938
139802,24950.54102
139803,35702.94922
139804,64922.29297
139805,42205.87109
139806,228613.2969
139807,158214.3906
139808,66852.34375
139809,52355.08984
139810,16099.48828
139811,64666.22656
139812,70565.67188
139813,28673.66797
139814,289641.9063
139815,28658.75195
139816,48288.36719
139817,96701.66406
139818,45853.11328
139819,199491.4844
139820,388616.0313
139821,99967.89844
139822,43133.71875
139823,1300.009521
139824,78682.89063
139825,162146.4063
139826,43139.23047
139827,37023.30078
139828,13210.49512
139829,29167.85156
139830,114683.7344
